INST_TYPE,CERT,NAME,CITY,STALP,ZIP,ADDRESS,n_signals,score,signals,FT_STATES,FT_ACTIVITIES,FT_BRANCHES,FT_DBA,FT_KNOWN,FT_FILED,ft_state_verified,FT_STATE_LICENSES
Fintech,90007008,Fidex Digital Llc,Cheyenne,WY,82001,1603 Capitol Avenue Suite 413A 2660,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2026-07-21,False,
Fintech,90007069,Finexa Tech Solutions Ltd,Newark,DE,19713,573 Bellevue Road Suite D,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,Finexa Tech Solutions Ltd,False,2026-08-05,False,
Fintech,90007075,Finfusion Inc,National City,CA,91950,1831 E 18Th St,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2025-12-23,False,
Fintech,90007078,Fingerpower Digital Technology Llc,Arvada,CO,80002,5609 Balsam St,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,Fingerpower Digital Technology Llc,False,2026-05-06,False,
Fintech,90007096,Finsdk Inc,New York,NY,10065,667 Madison Ave 4Th And 5Th Floors,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2026-02-11,False,
Fintech,90007104,Finvorapay Llc,Billings,MT,59101,401 N 31St St,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,1,,False,2025-12-28,False,
Fintech,90007146,Fiv Capital Llc,Sheridan,WY,82801,1309 Coffeen Avenue Ste 1200,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2025-09-10,False,
Fintech,90007161,Fjordpay Llc,Kalispell,MT,59901,1001 S Main St Ste 49,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2025-09-25,False,
Fintech,90007171,Flamingo Dex Ltd.,New York,NY,10001,435 W 31St St,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2026-01-06,False,
Fintech,90007224,Florin Exchange Inc.,Sheridan,WY,82801,30 N Gould St Ste R,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,Florin Exchange Inc.,False,2026-06-22,False,
Fintech,90007231,"Flowdraft Finance, Inc",Denver,CO,80202,1521 Blake St Ste 47009,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,"Flowdraft Finance, Inc",False,2026-04-10,False,
Fintech,90007241,Flowtide Exchange,Denver,CO,80202,"1670 Broadway, Denver, Co 80202, Usa",5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2026-04-23,False,
Fintech,90007243,Flumen Pay Llc,Kalispell,MT,59901,1001 S Main St Ste 49,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2026-06-12,False,
Fintech,90007278,Folvex Capital Management Llc,Pasadena,CA,91105,177 E Colorado Blvd #200,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2025-12-08,False,
Fintech,90007295,Foresight Zone Ai Inc.,New York,NY,10001,"127 West 30Th Street, New York City",5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,Foresight Zone Ai Inc.,False,2026-04-15,False,
Fintech,90007296,Forestgist Capital Inc,Denver,CO,80202,"1401 Lawrence St, Denver, Co 80202, United States",5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2025-12-23,False,
Fintech,90007300,Foretide Global Inc,Colorado Springs,CO,80906,6510 S Academy Blvd Ste A 642,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2026-08-17,False,
Fintech,90007312,Fortan Investments Inc.,Denver,CO,80202,1312 17Th Street Suite 347,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,Fortan Investments Inc.,False,2025-11-02,False,
Fintech,90007318,Fortis Exchange,Denver,CO,80123,9888 W Belleview Ave,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2025-11-10,False,
Fintech,90007326,Fortuna Quant Inc,Sheridan,WY,82801,30 N Gould St Ste R,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,Fortuna Quant Inc,False,2026-03-27,False,
Fintech,90007356,"Fraction Tech, Llc",Denver,CO,80202,"1144 15Th Street, Suite 2600, Denver, Co 80202",5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2026-08-23,False,
Fintech,90007414,Fronex Inc.,New York,NY,10019,650 5Th Ave,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,Fronex,False,2026-06-01,False,
Fintech,90007415,Fronsure Limited,San Francisco,CA,94111,"50 California St, Ste 2700",5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2025-12-17,False,
Fintech,90007417,Frontier Astralis Inc,Spokane,WA,99201,170 S Lincolnst Ste 150,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2025-09-17,False,
Fintech,90007422,Frt Digital Assets Ltd,San Francisco,CA,94104,"1 Sansome St, Suite 1400",5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2025-09-03,False,
Fintech,90007435,Ftzcoin. Inc,Denver,CO,80202,1521 Blake St Ste 47009,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,Ftzcoin. Inc,False,2026-02-14,False,
Fintech,90007439,Fufu Planet Foundation,Denver,CO,80203,1777 Lincoln St,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2025-09-24,False,
Fintech,90007442,Fulala,"Denver,",CO,80203,"1500 N Grant St, Ste R,",5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2026-05-26,False,
Fintech,90007446,Fulton Total Digital Worldwide Group  Spain Limite,Denver,CO,80202,370 17Th St,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,Fulton Total Digital Worldwide Group  Spain Limited,False,2026-04-10,False,
Fintech,90007447,Fun Coffee,New York,NY,10017,200 Park Ave,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2025-11-01,False,
Fintech,90007457,Fupay Technology Inc.,Albany,NY,12207,418 Broadway Ste R,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2026-04-07,False,
Fintech,90007461,Fusionflow Inc,Modesto,CA,95350,627 El Terino Ave,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2026-06-16,False,
Fintech,90007464,Fusion Network Llc,Denver,CO,80203,1500 N Grant St Ste R,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2025-09-05,False,
Fintech,90007466,Fusionx.Ai Inc,Denver,CO,80203,1500 N Grant St Ste R,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2026-06-05,False,
Fintech,90007487,Future Vale Capital  Inc,New York,NY,10017,315 Madison Ave Num1900,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2026-07-29,False,
Fintech,90007490,Futuro Livre Llc,Chesterfield,MO,63017,400 Chesterfield Ctr,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,Futuro Livre Llc,False,2025-12-25,False,
Fintech,90007502,Fxgpt Labs Inc,Albany,NY,12207,418 Broadway Ste R,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2026-03-05,False,
Fintech,90007504,Fxlink Financial Technologies Inc.,Denver,CO,80202,110 16Th Street Suite 1460,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2026-07-22,False,
Fintech,90007509,Fxo Exchange,Denver,CO,80202,370 17Th St,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,Fxo Exchange,False,2026-01-11,False,
Fintech,90007526,Fyxoria Inc,Centennial,CO,80112,8085 South Chester Street,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2026-07-16,False,
Fintech,90007529,Gaea Investment Alliance Inc,San Francisco,CA,94105,250 Howard St,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2026-08-17,False,
Fintech,90007539,Gaineum International Capital Inc,Denver,CO,80203,1500 N Grant Stste R,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,,False,2026-01-15,False,
Fintech,90007540,Gainfast Exchange Inc,Denver,CO,80202,1312 17Th Street Suite 759,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,Gainfast Exchange Inc,False,2025-12-29,False,
Fintech,90007550,Galaxy Digital Group Inc,New York,NY,10282,300 Vesey St,5,74,ft_national; ft_prepaid; ft_fullstack; ft_fx_crypto; ft_recent_filing,51,Issuer of traveler's checks; Seller of traveler's checks; Issuer of money orders; Seller of money orders; Check casher; Money transmitter; Seller of prepaid access; Dealer in foreign exchange,0,Galaxy Digital Group Inc,False,2026-05-05,False,
