CERT,ASSET_slope,EQV_slope,RBC1AAJ_slope,NCLNLSR_slope,NPERFV_slope,EEFFR_slope,ROA_slope,LNLSDEPR_slope,EQV_d2y,ROA_d2y,asset_yoy,asset_accel,runway_q,cur_asset,n_quarters,cre_g36,capital_building,credit_turning,growth_accelerating,runway_to_10b,margin_eroding,cre_growth_36m
31980,,,,,,,,,,,,,,335619.0,1,,False,False,False,False,False,False
31994,3821.982,-0.683,-0.159,-0.038,-0.0,3.651,-0.082,2.739,0.328,0.407,0.023,-0.013,703.13,180992.0,20,-0.366,False,False,False,False,False,False
31999,17141.516,-0.116,-0.172,0.007,0.009,0.506,-0.158,3.826,0.809,0.809,-0.003,-0.034,,603614.0,20,-0.188,False,False,False,False,False,False
32018,1809.985,0.764,0.821,-0.019,-0.023,-2.367,0.193,-2.678,1.364,-0.314,0.049,-0.015,401.106,84762.0,20,0.056,True,False,False,False,False,False
32025,12953.071,0.184,0.204,0.018,0.016,0.131,-0.051,-0.246,0.068,1.052,0.096,0.074,150.222,319452.0,20,-0.125,False,False,False,False,False,False
32082,13214.171,-0.353,-0.095,0.096,0.179,1.242,-0.037,3.353,-0.554,0.457,0.118,0.089,124.009,312925.0,20,0.135,False,True,True,False,False,False
32084,58451.937,0.677,0.636,0.191,0.163,-2.581,0.187,2.013,1.391,0.442,0.097,0.07,97.848,1029895.0,20,0.28,True,True,False,False,False,False
32135,17415.862,0.003,0.14,0.064,0.036,-1.641,0.109,0.407,-0.19,-0.016,0.111,0.123,117.206,455240.0,20,0.136,False,False,True,False,False,False
32178,530667.345,-0.389,-0.117,0.06,0.05,9.86,-0.413,1.885,,,,,,8229363.0,11,,False,False,False,False,True,False
32203,15334.033,0.31,0.423,0.813,0.781,6.396,-0.304,-2.252,1.247,0.163,-0.063,-0.048,,995922.0,20,-0.194,False,True,False,False,True,False
32232,-206920.9,-0.014,0.16,-0.864,-0.709,-0.786,-0.743,-12.246,,,,,,2298402.0,16,,False,False,False,False,False,False
32242,30422.096,-0.489,-0.192,-0.104,-0.072,8.946,-0.445,1.958,1.717,-1.186,-0.073,-0.058,,1123388.0,20,-0.937,False,False,False,False,True,False
32245,,,,,,,,,,,,,,9942030.0,1,,False,False,False,False,False,False
32257,-2911.768,0.63,0.709,0.082,0.082,1.516,-0.037,2.828,1.377,-0.163,-0.019,-0.014,,319256.0,20,-0.282,True,False,False,False,False,False
32277,-3454.701,0.711,0.927,0.001,0.001,1.904,-0.044,3.347,-0.295,-0.079,0.066,0.064,276.292,124212.0,20,-0.02,False,False,False,False,False,False
32282,-13359.42,1.126,1.096,0.0,0.0,-0.214,0.065,2.333,1.933,0.038,0.044,0.096,178.193,1442083.0,20,-0.031,True,False,False,False,False,False
32286,5088.541,-0.635,-0.555,0.042,0.036,3.96,-0.125,3.1,-2.933,0.27,0.208,0.192,95.337,111074.0,20,0.342,False,False,True,False,True,False
32292,7871.119,-0.133,-0.158,-0.113,-0.058,1.639,-0.04,2.14,0.468,0.822,0.071,0.038,257.324,121834.0,20,0.259,False,False,False,False,False,False
32293,-3303.465,1.403,1.44,0.038,0.042,-0.613,0.023,5.54,2.149,0.275,-0.015,-0.005,,131984.0,20,-0.247,True,False,False,False,False,False
32296,194525.14,-0.271,-0.262,0.004,0.029,3.95,-0.402,6.372,0.055,1.655,0.026,0.021,144.8,4010571.0,20,0.084,False,False,False,False,True,False
32306,-2404.484,1.453,1.36,-0.026,-0.023,8.63,-0.326,-8.461,1.753,-1.466,-0.078,0.033,,17526.0,20,-0.528,True,False,False,False,True,False
32307,998.538,0.253,0.297,-0.005,0.004,-2.351,0.066,4.182,0.297,-0.087,0.029,0.011,676.241,79489.0,20,0.136,False,False,False,False,False,False
32348,20151.642,-0.345,-0.483,-0.205,-0.089,-4.444,0.058,5.306,-0.685,0.109,0.136,-0.065,119.097,222177.0,20,-0.041,False,False,False,False,False,False
32360,14460.105,0.219,0.085,-0.218,-0.112,-3.71,0.279,4.657,5.382,1.007,-0.139,-0.21,,354023.0,20,0.514,False,False,False,False,False,True
32363,43620.608,-0.498,-0.415,0.221,0.229,2.82,-0.249,4.779,0.239,0.523,0.069,0.076,136.925,1022009.0,20,-0.035,False,True,False,False,True,False
32367,,,,,,,,,,,,,,1113906.0,2,,False,False,False,False,False,False
32441,8277.949,1.148,1.096,-0.011,-0.059,-0.725,0.042,-2.301,0.846,0.495,0.065,0.062,186.944,520627.0,20,-0.465,True,False,False,False,False,False
32459,49771.38,-0.099,-0.154,0.169,0.187,2.111,-0.116,1.322,-0.202,0.448,0.082,-0.046,139.206,643229.0,20,0.565,False,True,False,False,False,True
32487,,,,,,,,,,,,,,71385.0,2,,False,False,False,False,False,False
32489,247383.99,-0.77,-0.54,0.159,0.13,18.792,-0.591,3.199,,,,,,7604778.0,17,,False,True,False,False,True,False
32526,-44077.477,-0.01,0.253,-0.115,-0.058,0.379,-0.473,2.687,1.75,0.388,-0.013,0.008,,9042709.0,20,0.216,False,False,False,False,False,False
32527,22235.654,1.784,1.945,-0.099,-0.129,3.698,-0.06,5.278,-2.278,-1.053,-0.014,-0.048,,901609.0,20,0.26,False,False,False,False,False,False
32532,10895.441,-0.323,0.031,0.264,0.14,-0.034,0.005,-0.059,0.461,-0.097,0.098,0.016,155.326,262487.0,20,-0.022,False,True,False,False,False,False
32551,2083003.495,-1.134,-1.2,0.159,0.072,-1.532,-0.691,-9.828,,,,,,9424574.0,13,,False,True,False,False,False,False
32574,377155.711,0.246,-0.331,1.435,-0.516,19.033,-1.606,-6.18,7.931,-9.55,-0.5,-0.807,,3168602.0,20,0.369,False,True,False,False,True,False
32606,,,,,,,,,,,,,,104043.0,3,,False,False,False,False,False,False
32612,249602.695,-0.275,-0.288,0.294,0.243,0.008,-0.075,0.735,0.75,0.674,0.06,0.011,60.326,4147953.0,20,0.037,False,True,False,False,False,False
32629,63976.8,1.065,1.102,0.053,0.019,-0.826,-0.064,2.177,2.292,-2.784,0.067,0.005,114.21,1588238.0,20,0.13,True,False,False,False,False,False
32647,198949.979,0.455,0.427,0.007,0.006,1.209,-0.061,2.782,2.111,0.844,0.019,-0.122,255.341,2965709.0,20,0.169,True,False,False,False,False,False
32718,13478.758,0.182,0.501,-0.104,0.006,-1.606,0.042,4.427,1.277,0.161,0.092,0.072,97.641,1163513.0,20,0.726,False,False,False,False,False,True
32737,82853.257,-4.274,-0.362,-0.088,-0.026,-1.62,-0.224,7.226,,,,,,1020206.0,6,,False,False,False,False,False,False
32779,-67164.842,0.231,0.024,0.285,0.153,4.133,-0.321,0.049,-0.917,0.627,0.034,0.03,111.464,3913468.0,20,0.045,False,True,False,False,True,False
32838,10607.143,0.001,0.625,-0.011,-0.036,-1.736,-0.011,1.663,,,,,,679834.0,13,,False,False,False,False,False,False
32907,,,,,,,,,,,,,,123722.0,3,,False,False,False,False,False,False
32908,-1784.478,0.627,0.637,-0.004,-0.002,2.017,-0.094,7.153,0.196,0.172,0.053,-0.041,365.421,86207.0,20,0.473,False,False,False,False,False,False
32912,-40816.409,0.086,0.487,-0.36,-0.2,-2.218,0.105,4.151,1.052,0.426,0.002,-0.019,3071.076,1931310.0,20,0.304,False,False,False,False,False,False
32941,154061.248,0.351,0.565,0.039,0.032,-0.048,-0.043,4.525,2.66,0.543,0.008,-0.009,561.398,3174990.0,20,0.292,False,False,False,False,False,False
32957,8111.714,1.644,28.524,0.0,0.0,32.671,-13.871,0.0,,,,,,33594.0,7,,False,False,False,False,True,False
32961,51302.641,-0.696,-1.719,0.0,0.0,1.536,-0.283,0.0,-2.425,-0.991,-0.008,-0.031,,4520258.0,20,,False,False,False,False,False,False
32968,8166.168,2.207,2.449,-0.124,-0.096,29.075,-1.716,5.871,-6.993,-2.437,0.234,0.087,90.023,87960.0,20,7.451,False,False,True,False,True,True
32974,208492.83,0.094,0.144,0.275,0.209,0.987,-0.239,1.474,0.316,0.55,0.087,0.022,47.682,3714223.0,20,0.62,False,True,False,False,False,True
33005,142023.69,0.011,-0.048,0.015,0.024,-0.711,0.134,4.58,0.28,0.784,0.038,-0.085,142.431,2607581.0,20,0.247,False,False,False,False,False,False
33009,16895.651,1.19,1.274,-0.005,-0.005,-6.187,0.525,6.525,4.145,1.692,0.043,-0.068,257.354,684818.0,20,0.231,True,False,False,False,False,False
33010,43218.701,0.698,0.784,-0.085,-0.046,-1.401,0.075,5.794,2.884,-0.047,0.111,-0.024,120.411,417942.0,20,0.782,True,False,False,False,False,True
33013,-69.411,0.598,0.372,0.0,0.0,0.732,-0.017,4.381,1.413,0.521,0.027,0.024,767.839,57005.0,20,-0.249,True,False,False,False,False,False
33026,2587.762,0.418,0.965,-0.141,-0.054,2.948,-0.152,0.549,0.701,-1.067,0.046,0.004,341.546,222858.0,20,0.162,False,False,False,False,True,False
33103,22645.645,0.604,0.854,0.553,0.445,19.688,-0.417,3.439,0.712,0.633,0.112,-0.055,133.513,286530.0,20,1.785,False,True,False,False,True,True
33111,122660.641,-0.559,-0.546,0.06,0.038,7.063,-0.329,-3.524,-0.443,-0.268,0.159,0.206,36.756,2577832.0,20,1.008,False,False,True,False,True,True
33119,137667.844,-0.065,0.171,0.037,0.016,1.264,-0.02,2.301,1.537,0.282,0.1,0.073,67.149,2004124.0,20,0.251,False,False,True,False,False,False
33131,1412.517,-0.438,-0.285,-0.447,-0.324,1.363,-0.14,1.908,0.048,0.228,0.083,0.094,213.254,141184.0,20,0.113,False,False,False,False,False,False
33136,14115.573,-0.331,-0.172,0.356,0.292,1.593,-0.056,2.274,1.563,0.757,0.033,0.026,343.581,633421.0,20,0.318,False,True,False,False,False,False
33137,6152.533,3.555,0.258,0.0,0.0,3.293,-0.143,0.757,,,,,,235530.0,9,,False,False,False,False,True,False
33183,-10996.235,1.513,1.562,0.009,0.008,2.035,0.22,12.292,1.213,0.204,-0.185,-0.291,,42384.0,20,-0.077,True,False,False,False,False,False
33188,-12276.096,0.34,0.272,-0.068,-0.051,-1.674,0.048,2.578,2.61,0.54,0.083,0.095,81.099,1972804.0,20,0.052,False,False,False,False,False,False
33202,8574.971,-0.516,0.221,-0.388,-0.122,3.198,-0.491,2.921,,,,,,282838.0,6,,False,False,False,False,True,False
33204,90116.265,0.479,0.434,-0.029,-0.075,0.869,0.009,2.996,0.065,0.603,0.019,0.008,562.577,699230.0,20,0.118,False,False,False,False,False,False
33216,173503.838,0.603,0.288,-0.058,-0.069,-1.373,0.073,5.847,3.348,0.683,0.067,-0.075,68.12,3336853.0,20,0.577,True,False,False,False,False,True
33239,318.917,-0.566,-4.02,0.0,0.0,-0.545,3.182,0.0,-1.135,29.797,0.018,-0.136,1604.305,6894.0,20,,False,False,False,False,False,False
33316,-204035.855,31.264,28.076,8.398,0.272,135.476,-9.325,-7.577,,,,,,37424.0,11,,False,True,False,False,True,False
33380,35433.795,0.109,0.126,0.0,0.0,1.787,-0.056,3.402,0.303,0.395,0.111,0.055,106.824,595682.0,20,0.196,False,False,True,False,False,False
33405,,,,,,,,,,,,,,1271623.0,3,,False,False,False,False,False,False
33418,78725.973,-0.432,-0.273,-0.079,-0.03,1.61,-0.155,4.936,-0.274,0.341,0.07,-0.021,133.701,1042973.0,20,1.574,False,False,False,False,False,True
33440,59239.15,0.513,0.835,0.019,0.008,1.628,-0.113,1.177,,,,,,4064821.0,18,,False,False,False,False,False,False
33450,34123.032,0.086,0.104,0.184,0.157,1.068,-0.073,3.062,-0.057,0.479,0.154,0.155,73.74,711534.0,20,0.238,False,True,True,False,False,False
33457,15626.716,0.865,1.046,0.042,0.024,0.341,0.071,3.771,1.007,-0.202,0.045,-0.021,147.017,2009991.0,20,0.371,True,False,False,False,False,False
33458,61090.857,-0.281,-0.735,-0.148,-0.123,1.703,-0.708,1.009,,,,,,1241838.0,7,,False,False,False,False,False,False
33470,14444.34,-0.323,-0.039,0.087,0.048,0.889,-0.071,-2.365,0.884,0.353,0.007,-0.034,1953.289,347596.0,20,0.059,False,False,False,False,False,False
33492,-17507.892,-1.217,-1.092,0.057,0.011,-1.97,0.731,-6.58,7.19,17.824,-0.049,0.149,,1006087.0,20,0.645,False,False,False,False,False,True
33503,218197.398,0.418,0.575,0.096,0.097,-1.145,0.016,1.734,1.374,0.417,0.093,0.015,53.8,3016164.0,20,0.175,True,False,False,False,False,False
33506,30378.427,0.286,0.224,-0.026,-0.009,-2.801,0.103,1.677,0.056,0.237,0.097,0.004,125.495,551563.0,20,0.107,False,False,False,False,False,False
33510,,,,,,,,,,,,,,6127605.0,2,,False,False,False,False,False,False
33539,371981.311,0.233,0.263,0.238,0.22,0.263,0.008,1.898,-0.292,-0.362,0.078,0.027,14.221,7655086.0,20,0.231,False,True,False,False,False,False
33542,,,,,,,,,,,,,,823185.0,5,,False,False,False,False,False,False
33552,1243.901,-0.109,0.097,0.108,0.048,3.666,-0.125,2.51,1.959,0.777,-0.009,-0.014,,173919.0,20,0.208,False,False,False,False,True,False
33565,5227.044,2.138,2.162,0.003,0.008,-7.081,0.333,8.298,3.021,-0.452,0.015,0.027,903.076,340637.0,20,-0.113,True,False,False,False,False,False
33568,-3357.059,2.107,2.064,0.423,0.357,-0.373,-0.269,-0.914,0.288,-4.735,-0.073,-0.033,,49793.0,20,2.389,False,True,False,False,False,True
33645,15291.669,0.265,0.214,-0.016,0.006,-1.387,0.032,4.096,1.67,0.43,0.033,0.002,351.349,578531.0,20,0.327,False,False,False,False,False,False
33646,153194.547,0.0,0.0,0.537,0.0,0.0,0.0,0.6,0.0,0.0,-0.007,0.029,,3791183.0,20,-0.612,False,True,False,False,False,False
33648,807754.734,0.0,0.0,0.0,0.0,0.0,0.0,-1.095,0.0,0.0,-0.07,-0.317,,7183013.0,20,,False,False,False,False,False,False
33649,82645.014,0.0,0.0,-0.002,0.0,0.0,0.0,2158.723,0.0,0.0,0.095,-0.436,124.729,595526.0,20,9.369,False,False,False,False,False,True
33656,-7687.095,0.0,0.0,0.0,0.0,0.0,0.0,10.631,0.0,0.0,-0.03,0.233,,34548.0,20,,False,False,False,False,False,False
33661,1622173.618,0.0,0.0,0.071,0.0,0.0,0.0,1.577,0.0,0.0,-0.189,-0.346,,6838922.0,20,0.629,False,False,False,False,False,True
33664,508352.617,0.0,0.0,0.0,0.0,0.0,0.0,-12.778,0.0,0.0,0.145,-0.032,24.046,4426195.0,20,,False,False,False,False,False,False
33681,976783.2,0.0,0.0,0.327,0.0,0.0,0.0,-2.863,,,,,,9713421.0,9,,False,True,False,False,False,False
33684,198268.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331,0.724,21.746,2114203.0,20,,False,False,True,False,False,False
33686,98602.679,0.0,0.0,-0.781,0.0,0.0,0.0,-3.13,,,,,,9597648.0,18,,False,False,False,False,False,False
33690,,,,,,,,,,,,,,9985575.0,2,,False,False,False,False,False,False
33693,907105.886,0.0,0.0,-0.04,0.0,0.0,0.0,6.509,0.0,0.0,0.026,-0.182,95.847,5436015.0,20,,False,False,False,False,False,False
33708,32717.702,0.027,0.189,-0.787,-0.533,5.301,-0.222,0.639,1.873,1.069,-0.007,-0.018,,986588.0,20,0.056,False,False,False,False,True,False
33739,13965.594,0.183,0.533,-0.009,0.019,-0.046,-0.013,2.893,1.951,0.252,0.027,-0.018,505.053,356050.0,20,0.054,False,False,False,False,False,False
33753,15790.788,-0.219,-0.077,0.795,0.442,3.435,-0.081,0.972,0.553,0.173,0.063,0.05,192.026,538565.0,20,0.206,False,True,False,False,False,False
33758,98311.044,-0.338,-0.199,-0.082,-0.038,1.868,-0.091,2.071,1.273,0.827,-0.019,-0.184,,2135629.0,20,0.14,False,False,False,False,False,False
33761,-2191.841,0.083,0.31,0.318,0.276,0.45,-0.128,4.755,1.944,0.041,0.025,0.028,509.438,410179.0,20,0.048,False,True,False,False,False,False
33785,12972.863,0.035,0.35,0.0,0.0,-2.285,0.509,0.0,2.721,-0.326,0.006,-0.025,1639.998,926133.0,20,,False,False,False,False,False,False
33794,1381.375,-0.076,0.118,0.02,0.001,-2.522,0.095,3.568,,,,,,206434.0,18,,False,False,False,False,False,False
33802,1587.789,-1.408,-1.757,1.607,1.356,25.282,-0.807,-7.093,-4.041,-1.154,0.027,0.156,758.881,69034.0,20,0.381,False,True,False,False,True,False
33803,344450.183,-0.092,0.216,0.02,0.022,-2.307,0.089,1.631,-0.758,0.133,0.188,-0.009,18.743,4462876.0,20,0.718,False,False,False,False,False,True
33805,-800.087,-0.333,0.355,-0.03,-0.013,2.778,-0.059,3.778,2.115,0.395,0.024,-0.056,656.993,196132.0,20,0.675,False,False,False,False,False,True
33812,17423.408,-0.096,0.016,-0.133,-0.11,2.052,-0.094,1.134,0.881,0.134,0.041,-0.021,313.306,434410.0,20,-0.084,False,False,False,False,False,False
33818,14029.558,0.115,0.254,0.256,0.218,-0.423,-0.256,-5.513,-1.27,-0.911,0.137,-0.008,130.538,150609.0,20,0.329,False,True,False,False,False,False
33823,208653.603,-0.113,0.07,0.649,0.415,-2.192,0.414,-3.259,-0.585,2.027,0.321,0.07,27.24,1504994.0,20,0.442,False,True,True,False,False,False
33831,-6411.562,-1.38,-2.331,-0.083,-0.001,1.117,-20.924,0.158,,,,,,70140.0,18,,False,False,False,False,False,False
33832,17834.998,-1.64,-0.931,0.003,-0.319,5.686,-0.297,5.99,,,,,,192828.0,14,,False,False,False,False,True,False
33849,495590.803,-0.167,0.159,-0.024,-0.018,-2.807,0.076,2.524,-0.203,0.076,0.146,0.035,12.668,6503041.0,20,0.412,False,False,True,False,False,False
33851,2344.788,-0.166,0.103,0.001,0.0,-2.061,0.155,1.752,2.367,1.958,-0.068,-0.182,,104464.0,20,-0.283,False,False,False,False,False,False
33855,1084.641,0.533,0.299,0.0,0.0,0.713,-0.721,0.0,2.192,-1.66,0.011,0.019,2093.168,40601.0,20,,True,False,False,False,False,False
33859,-9875.771,0.043,0.134,-0.076,-0.043,12.997,-0.227,5.791,,,,,,525725.0,15,,False,False,False,False,True,False
33860,-11532.508,0.236,0.457,-0.017,-0.002,-0.303,0.053,3.184,0.869,0.321,0.002,-0.063,2522.759,3128951.0,20,0.5,False,False,False,False,False,True
33867,170454.316,0.098,0.198,0.15,0.113,2.119,-0.118,-1.294,-0.198,0.558,0.12,0.057,41.435,3092675.0,20,0.251,False,True,True,False,False,False
33879,8048.445,-0.485,-0.226,0.0,0.0,0.179,-0.983,0.0,-1.294,1.791,0.096,-0.108,208.816,82318.0,20,,False,False,False,False,False,False
33880,-787.614,1.281,1.391,0.025,-0.012,6.134,-0.11,-0.177,,,,,,179994.0,15,,False,False,False,False,True,False
33905,70612.331,0.366,0.371,0.003,0.005,5.19,-0.12,2.584,-0.628,-0.991,0.029,-0.02,80.379,5670019.0,20,0.281,False,False,False,False,True,False
33922,17350.439,-0.532,-0.058,0.0,0.0,5.746,-0.239,2.681,0.588,-0.05,0.019,0.026,701.093,344791.0,20,0.151,False,False,False,False,True,False
33926,-17271.94,0.95,0.763,-0.066,-0.014,-0.429,0.123,4.934,2.724,0.858,0.036,0.128,423.983,245318.0,20,0.15,True,False,False,False,False,False
33928,10281.191,-0.351,-0.022,0.223,0.091,7.695,-0.414,-6.635,1.744,0.431,0.234,0.343,40.627,1180511.0,20,-0.122,False,True,True,False,True,False
33935,92692.114,0.414,0.377,0.088,0.11,-1.429,0.116,1.36,0.661,-0.492,-0.038,-0.043,,9278678.0,20,0.14,False,False,False,False,False,False
33959,12507.949,2.251,2.161,-0.0,0.006,3.751,-0.092,6.727,8.899,0.621,0.261,0.185,60.922,291932.0,20,1.397,True,False,True,False,False,True
33962,9140.156,0.347,-0.119,0.0,0.0,-1.024,-0.424,0.0,-0.969,-2.013,-0.015,-0.082,,150867.0,20,,False,False,False,False,False,False
34010,20789.795,0.633,1.004,0.099,0.088,0.961,0.024,4.737,-0.924,-0.167,0.157,0.115,60.158,1114478.0,20,0.493,False,False,True,False,False,False
34011,271133.104,-0.076,0.121,0.024,0.014,-4.229,0.205,0.209,-0.357,0.282,0.114,-0.043,39.095,3466631.0,20,0.436,False,False,False,False,False,False
34014,-9059.513,-0.243,0.61,-0.0,-0.0,2.588,-0.045,1.719,3.358,0.298,0.006,0.171,2813.066,141036.0,20,-0.472,False,False,False,False,False,False
34020,9267.444,0.298,0.26,0.031,0.023,-2.263,0.174,-0.954,-0.229,0.124,0.023,-0.091,716.494,181191.0,20,0.194,False,False,False,False,False,False
34023,3316.574,0.084,0.464,-0.001,0.003,0.778,-0.039,1.347,0.849,-0.411,0.045,0.068,312.844,310915.0,20,-0.201,False,False,False,False,False,False
34038,66017.038,-0.185,-0.548,0.179,0.12,2.313,-0.072,-1.412,-1.622,-0.514,0.038,-0.424,282.484,730551.0,20,0.105,False,True,False,False,False,False
34040,8431.194,-0.283,-0.22,0.06,0.201,4.854,-0.048,4.099,-0.075,0.234,-0.048,-0.071,,281809.0,20,0.085,False,True,False,False,False,False
34047,142450.926,-0.112,0.033,-0.095,-0.07,0.106,-0.001,2.315,1.943,0.423,0.178,0.097,34.861,2401075.0,20,0.644,False,False,True,False,False,True
34052,27880.229,0.24,0.197,0.544,0.226,-3.822,0.057,1.486,2.609,-0.349,0.016,-0.144,873.603,312693.0,20,0.58,False,True,False,False,False,True
34056,1401.982,0.967,0.766,0.0,0.0,-2.555,0.547,0.0,-0.673,1.916,0.027,-0.019,608.851,165755.0,20,,False,False,False,False,False,False
34057,1878.054,-0.189,-0.222,0.0,0.0,0.645,0.968,0.0,-2.251,1.945,0.196,0.157,127.692,32752.0,20,,False,False,True,False,False,False
34058,1564.749,0.242,0.312,-0.034,-0.004,5.051,-0.087,4.861,-0.064,0.304,0.054,0.035,243.943,411285.0,20,0.275,False,False,False,False,False,False
34065,3.254,-0.001,0.005,0.0,0.0,-0.007,0.009,0.0,0.033,-0.0,0.001,-0.0,32961.04,3056.0,20,,False,False,False,False,False,False
34068,144257.537,0.47,0.487,0.033,0.031,-2.183,0.162,2.727,1.025,0.166,0.103,0.013,63.87,2095241.0,20,0.61,True,False,False,False,False,True
34069,-686281.48,5.779,6.248,0.52,-0.027,1.075,0.113,27.29,1.614,-3.279,0.07,0.026,152.111,759503.0,18,,True,True,False,False,False,False
34073,205265.534,0.118,0.198,0.06,0.052,-3.109,0.136,0.796,0.37,-0.14,0.109,0.033,44.705,3154274.0,20,0.144,False,False,True,False,False,False
34074,35277.068,-0.127,-0.139,0.018,0.031,2.046,-0.084,1.039,1.704,0.636,-0.079,-0.169,,589397.0,20,0.068,False,False,False,False,False,False
34076,-3759.657,-2.975,-0.078,-0.063,-0.109,-1.72,-0.043,-0.772,,,,,,1647488.0,6,,False,False,False,False,False,False
34102,522729.818,0.143,0.202,-0.09,-0.168,-0.221,-0.018,2.803,,,,,,4633672.0,12,,False,False,False,False,False,False
34108,25761.194,0.066,0.07,0.068,0.022,-0.034,-0.029,2.534,0.62,-0.022,0.108,0.128,113.973,539417.0,20,0.155,False,False,True,False,False,False
34110,33757.143,0.169,0.347,0.0,0.0,-1.89,-0.191,-0.03,,,,,,663593.0,7,,False,False,False,False,False,False
34116,,,,,,,,,,,,,,585264.0,5,,False,False,False,False,False,False
34120,73031.008,1.166,1.101,-0.022,0.009,-0.215,0.053,7.494,1.22,0.298,0.026,-0.04,169.726,3329445.0,20,0.153,True,False,False,False,False,False
34138,4824.97,-0.684,0.016,0.045,0.038,11.255,-0.726,7.057,,,,,,322252.0,10,,False,False,False,False,True,False
34146,35145.432,0.453,0.417,0.065,0.072,1.582,-0.062,4.171,1.275,-0.104,0.037,-0.027,327.557,497359.0,20,0.338,True,False,False,False,False,False
34147,109877.863,-0.104,0.17,0.038,0.046,2.515,-0.111,8.622,,,,,,3579327.0,17,,False,False,False,False,True,False
34148,12006.334,0.521,0.426,0.014,0.038,-2.02,0.213,3.441,0.801,1.723,0.002,-0.057,5945.149,404469.0,20,0.046,True,False,False,False,False,False
34150,30848.517,-0.729,-0.167,-0.01,0.0,1.798,-0.089,1.024,1.517,0.709,0.037,-0.02,312.183,605623.0,20,0.271,False,False,False,False,False,False
34160,13404.508,0.385,0.474,0.039,0.022,0.207,0.078,0.428,0.23,-0.175,0.091,0.056,159.406,305535.0,20,-0.511,False,False,False,False,False,False
34162,10223.104,0.317,0.307,0.532,0.412,0.179,0.045,2.022,0.587,1.54,0.034,-0.017,391.527,374108.0,20,-0.139,False,True,False,False,False,False
34171,34256.644,-0.257,-0.208,0.12,0.121,-2.0,-0.118,-0.636,0.483,0.51,0.045,-0.066,324.147,280327.0,20,0.097,False,False,False,False,False,False
34193,6218.653,-0.193,-0.314,-0.0,-0.0,-8.435,0.574,-0.505,-3.081,-1.217,-0.069,-0.364,,258108.0,20,0.113,False,False,False,False,False,False
34207,196300.623,0.175,-0.017,0.173,0.168,-0.727,-0.059,0.06,0.706,0.503,0.074,0.031,93.219,1900140.0,20,0.016,False,True,False,False,False,False
34209,17250.095,0.613,0.56,-0.716,-0.384,-4.67,0.334,-1.239,,,,,,481776.0,8,,False,False,False,False,False,False
34210,90878.927,3.633,3.622,0.232,0.158,3.839,-0.099,8.934,,,,,,1008464.0,14,,False,True,False,False,False,False
34211,59057.594,0.159,0.198,-0.046,-0.012,1.044,-0.055,1.85,0.547,0.386,0.089,0.06,98.377,1229135.0,20,0.845,False,False,False,False,False,True
34217,769846.071,0.356,0.232,-0.181,-0.062,4.45,-0.147,7.214,,,,,,7933164.0,16,,False,False,False,False,True,False
34229,30991.155,0.394,0.432,-0.0,-0.005,-3.066,0.15,0.391,2.222,0.488,0.068,-0.014,168.678,622032.0,20,0.234,False,False,False,False,False,False
34233,26500.33,0.304,0.618,-0.077,-0.048,3.33,-0.13,3.177,,,,,,657265.0,19,,False,False,False,False,True,False
34240,27786.183,-0.069,-0.021,-0.09,-0.058,-3.193,0.128,5.33,0.208,0.589,0.111,-0.014,123.966,378146.0,20,0.49,False,False,False,False,False,False
34252,-82262.226,0.802,0.949,0.096,0.041,-0.526,0.079,19.88,1.812,0.072,-0.048,0.014,,1084528.0,20,1.487,True,False,False,False,False,True
34254,145954.77,-0.145,-0.067,0.053,0.12,2.927,-0.192,0.659,1.637,0.522,0.035,-0.001,188.895,1932462.0,20,-0.011,False,False,False,False,True,False
34256,26737.857,-0.847,0.035,0.116,-0.008,10.161,-0.658,2.241,,,,,,336115.0,7,,False,False,False,False,True,False
34259,21220.571,0.778,0.774,1.653,1.369,1.379,-0.072,3.298,2.195,-0.225,-0.027,-0.092,,643214.0,20,0.096,True,True,False,False,False,False
34294,761465.732,0.412,0.237,1.093,1.036,2.528,-0.64,-2.65,0.326,-1.005,0.056,-0.016,40.652,5731399.0,20,-0.106,False,True,False,False,True,False
34295,,,,,,,,,,,,,,1536628.0,2,,False,False,False,False,False,False
34313,90345.835,1.564,1.122,0.0,0.0,-5.318,0.188,7.076,5.786,0.268,0.005,-0.184,2083.373,720327.0,20,,True,False,False,False,False,False
34319,126847.738,-0.194,-0.19,-0.021,-0.061,2.234,-0.147,-0.004,0.614,0.527,0.094,-0.029,87.911,1386995.0,20,0.276,False,False,False,False,False,False
34328,,,,,,,,,,,,,,115080.0,2,,False,False,False,False,False,False
34331,72.863,0.183,0.314,0.0,0.0,-2.608,0.425,0.0,-1.024,1.156,0.056,0.041,571.335,4427.0,20,,False,False,False,False,False,False
34334,7849.777,0.282,0.205,-0.371,-0.775,-1.038,-0.001,3.66,-1.085,0.302,0.077,-0.078,238.02,117937.0,20,0.878,False,False,False,False,False,True
34351,239890.699,2.263,2.979,0.0,0.0,-2.673,-0.114,-0.368,,,,,,2624123.0,12,,False,False,False,False,False,False
34352,65468.824,0.362,0.782,0.156,0.126,0.351,-0.239,7.48,-1.435,0.373,0.133,0.216,62.304,1424577.0,20,0.156,False,True,True,False,False,False
